time_s,x,y,z,yaw,pitch,roll
20250807_155501,-0.00029358331812545657,1.0724647045135498,0.9980992674827576,-0.13993453979492188,0.8294345736503601,-0.4109385907649994
20250807_155501,-0.0003593779110815376,1.072304606437683,0.998117983341217,-0.14697544276714325,0.7980487942695618,-0.3808429539203644
20250807_155501,-0.0004374458803795278,1.0722670555114746,0.9981340169906616,-0.14719587564468384,0.8376228213310242,-0.3869906961917877
20250807_155501,-0.0004166128346696496,1.0722901821136475,0.9981068968772888,-0.15051768720149994,0.8091073632240295,-0.41564318537712097
20250807_155501,-0.0003214351017959416,1.0725098848342896,0.9980630874633789,-0.1427081972360611,0.8331810235977173,-0.4546723961830139
20250807_155501,-0.00024745037080720067,1.072589635848999,0.9980683326721191,-0.12756547331809998,0.853937566280365,-0.4515904486179352
20250807_155501,-0.00025868965894915164,1.0725150108337402,0.9980784058570862,-0.13779133558273315,0.8080103993415833,-0.3847237825393677
20250807_155501,-0.00036602705949917436,1.0723528861999512,0.9981055855751038,-0.14906324446201324,0.8092254400253296,-0.4224731922149658
20250807_155501,-0.00040722396806813776,1.0723106861114502,0.9981192350387573,-0.139204740524292,0.8264250159263611,-0.3673170506954193
20250807_155501,-0.00039717863546684384,1.0723137855529785,0.9981300234794617,-0.15266194939613342,0.7854812741279602,-0.3822849690914154
20250807_155501,-0.0003649058926384896,1.0723536014556885,0.9981067180633545,-0.1483345478773117,0.8085585832595825,-0.3909015655517578
20250807_155501,-0.00027539569418877363,1.0724667310714722,0.9980719685554504,-0.12768568098545074,0.8084686398506165,-0.39146414399147034
20250807_155501,-0.0002308510011062026,1.0726271867752075,0.9980611801147461,-0.1320597529411316,0.8569808602333069,-0.4558130204677582
20250807_155501,-0.0002979717683047056,1.0724908113479614,0.9980883002281189,-0.13951857388019562,0.8257310390472412,-0.43173325061798096
20250807_155501,-0.0004221286508254707,1.0723474025726318,0.998123049736023,-0.13895532488822937,0.819065511226654,-0.4015827476978302
20250807_155501,-0.00047423364594578743,1.0722424983978271,0.998123049736023,-0.15970195829868317,0.8164129257202148,-0.3524439334869385
20250807_155501,-0.00038875601603649557,1.072314739227295,0.9981126189231873,-0.15699957311153412,0.7872958183288574,-0.3570883572101593
20250807_155501,-0.0002932075585704297,1.0724542140960693,0.9980826377868652,-0.14245183765888214,0.8416455388069153,-0.3881376087665558
20250807_155501,-0.0002254816354252398,1.0725758075714111,0.9980608820915222,-0.14124678075313568,0.83457350730896,-0.39978131651878357
20250807_155501,-0.0002460666000843048,1.0725839138031006,0.9980642795562744,-0.1352282613515854,0.8203706741333008,-0.44541534781455994
20250807_155501,-0.0003283852129243314,1.0724315643310547,0.9980931282043457,-0.1498064249753952,0.8292495012283325,-0.42093563079833984
